time_of_run, BATCH_SIZE, TRAIN_SPLIT, NUM_FEATURES, NUM_UNITS, NUM_USERS, NUM_EPOCHS, EPSILON, DELTA, NORMCLIP, SIGMA, RHO, w_map, w_distortion, w_distance, w_density, w_ID, w_loc, MAP_PARAMS, NUM_GRIDS, AD_LAYERS, GAP_LAYERS, PRIVATIZER, train_a_loss, train_p_loss, u_estimate_acc, loc_estimate_error, test_a_loss, signal_map_error, distortion_error, loc_error, density_error,
2019-06-23 11:17:50.543086,128,0.7,24,32,9,4,4,0.00001,7.154,0,0.0015,2,1,1,1,1,1,2,4,3,3, <function THEWHOLETHING.<locals>.dp_privatizer at 0x7f39df4d10d0>,2.8129794316,-14.4494390027,32.7686767194,0.9653445097,1.6506887327,0.3132849957,63.4504173158,63.3336024186,3.671526094,
2019-06-23 11:29:01.372046,128,0.7,24,32,9,4,5,0.00001,7.154,0,0.0015,2,1,1,1,1,1,2,4,3,3, <function THEWHOLETHING.<locals>.dp_privatizer at 0x7f39df4d90d0>,3.1438767871,-13.6550247643,32.9180455519,0.9581309864,1.6418552642,0.2675243806,50.7978867949,50.6137994434,3.6113641381,
2019-06-23 11:39:57.763621,128,0.7,24,32,9,4,6,0.00001,7.154,0,0.0015,2,1,1,1,1,1,2,4,3,3, <function THEWHOLETHING.<locals>.dp_privatizer at 0x7f39df4cd0d0>,2.6013110071,-14.9306005216,33.8202482742,0.9346252042,1.6160408079,0.2162120129,33.7098593128,33.5828044482,3.6167024927,
2019-06-23 11:49:50.381381,128,0.7,24,32,9,4,7,0.00001,7.154,0,0.0015,2,1,1,1,1,1,2,4,3,3, <function THEWHOLETHING.<locals>.dp_privatizer at 0x7f39df4d90d0>,2.4634291015,-15.1534797206,34.0658271065,0.9263659595,1.6049582525,0.2101416758,28.9030734775,28.7844807082,3.6661306798,
2019-06-23 12:00:21.447827,128,0.7,24,32,9,4,8,0.00001,7.154,0,0.0015,2,1,1,1,1,1,2,4,3,3, <function THEWHOLETHING.<locals>.dp_privatizer at 0x7f39df4d60d0>,2.4503023906,-15.1387220855,36.0652730567,0.8876907981,1.5586450774,0.1766944269,18.779296362,18.6772853936,3.6586198478,
2019-06-23 12:09:51.441191,128,0.7,24,32,9,4,9,0.00001,7.154,0,0.0015,2,1,1,1,1,1,2,4,3,3, <function THEWHOLETHING.<locals>.dp_privatizer at 0x7f39df4da0d0>,2.331848625,-15.1649865152,36.6043485423,0.876602359,1.5444385511,0.1689044222,16.7066098731,16.551317616,3.6674818719,
2019-06-23 12:20:48.769305,128,0.7,24,32,9,4,10,0.00001,7.154,0,0.0015,2,1,1,1,1,1,2,4,3,3, <function THEWHOLETHING.<locals>.dp_privatizer at 0x7f39df4d90d0>,2.4536267665,-14.5842339544,37.1494137554,0.862347846,1.5307017765,0.1659816354,15.0452967906,14.8931476657,3.5698242188,
2019-06-23 16:30:57.763101,128,0.7,24,32,9,5,0.01,0.00001,7.154,1,0.001,2,1,1,1,1,1,2,4,3, 2019-06-23 16:39:03.235704,128,0.7,24,32,9,1,0.01,0.00001,7.154,1,
38.28125,1.0132368729,1.677174609,0.0020695619,2.6095637521,2.462181223,0.5947265625,,,,,,,,,,,,,,,,,,,,,,,,,,
<function entirely_joint_privatizer at 0x7fbb210bc488>,2.9485628772,-16.6746154674,35.9375,0.9524442668,1.6092992711,0.0204082706,1.7963328982,2.2198069857,1.076171875,,,,,,,,,,,,,,,,,,,,,,,
31.6909034653,1.0027552997,1.7010586567,0.0777492058,2.29136623,2.5587621262,1.3348062345,,,,,,,,,,,,,,,,,,,,,,,,,,
32.3271212848,1.0009322333,1.695285521,0.0731014924,2.3175305496,2.5280727317,1.2948895726,,,,,,,,,,,,,,,,,,,,,,,,,,
<function entirely_joint_privatizer at 0x7fbb210bc488>, <function entirely_joint_privatizer at 0x7fbb210bc488>, <function entirely_joint_privatizer at 0x7fbb210bc488>,2.358382659,-16.5369881566,32.3256232023,1.0003129845,1.6938478655,0.0813072731,3.529189599,2.3954605498,1.389805268,,,,,,,,,,,,,,,,,,,,,
32.3039010067,1.0005309893,1.6937121219,0.0828490333,3.6931181297,2.4006028932,1.3382862124,,,,,,,,,,,,,,,,,,,,,,,,,,
32.3271212848,1.0003289046,1.6937289493,0.0821156959,3.5774732166,2.3924296807,1.3362132408,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-06-23 21:01:34.934513,128,0.7,24,32,9,1,0.01,0.00001,7.154,1,0.001,2,1,1,1,1,1,2,4,3,3, <function entirely_joint_privatizer at 0x7fbb19813ea0>,3.2386943631,-16.3961765545,32.1398609779,1.0017286834,1.6964215453,0.0788270456,2.2649667938,2.3603965303,1.4165268456,
32.1548418025,1.0014232162,1.696430364,0.0765715049,2.254521619,2.3527429222,1.3547829091,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-06-23 21:06:14.345451,128,0.7,24,32,9,1,0.01,0.00001,7.154,1,0.001,2,1,1,1,1,1,2,4,3,3, <function entirely_joint_privatizer at 0x7fbb20845488>,2.6463943315,-17.095511725,32.4244966443,1.0113729812,1.694694861,0.0716388171,3.7039698851,2.3511383605,1.3540844282,
32.4200023969,1.0122631634,1.6954019552,0.0734523169,3.9250215491,2.3594231788,1.3214870903,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-06-23 21:12:16.840626,128,0.7,24,32,9,1,0.01,0.00001,7.154,1,0.001,2,1,1,1,1,1,2,4,3,3, <function entirely_joint_privatizer at 0x7fbb1dab0c80>,2.8780046188,-16.4427206295,32.466442953,0.9998918013,1.694616277,0.0732105677,2.0763661767,2.3941098079,1.4035197447,
2019-06-23 21:16:43.711222,128,0.7,24,32,9,1,0.01,0.00001,7.154,1,0.001,2,1,1,1,1,1,2,4,3,3, <function entirely_joint_privatizer at 0x7fbb20845e18>,2.8523735975,-16.2493785538,32.4626977469,0.99575403,1.6936607375,0.0814119546,2.2402616417,2.3322329503,1.3529927006,
2019-06-23 21:25:31.268591,128,0.7,24,32,9,1,0.01,0.00001,7.154,1,0.001,2,1,1,1,1,1,2,4,3,3, <function entirely_joint_privatizer at 0x7fbb1de3dc80>,2.7888426824,-17.0148437598,32.4207514382,1.0029753592,1.6932497556,0.0658287872,2.2416576222,2.4300648943,1.2644883299,
<function entirely_joint_privatizer at 0x7fbb1de3dc80>, 2019-06-23 21:30:33.681017,128,0.7,24,32,9,1,0.01,0.00001,7.154,1,0.001,2,1,1,1,1,1,2,4,3,3, <function entirely_joint_privatizer at 0x7fbb1d245620>,2.9546603914,-16.9196731946,32.1248801534,0.9934871613,1.6995829144,0.0612828284,3.6114289801,2.283478412,
2019-07-19 11:31:24.197603,128,0.7,24,32,9,1,0.01,0.00001,7.154,1,0.001,2,1,1,1,1,1,2,4,3,3, <function zero_MI_privatizer at 0x7f0be0641510>,2.5212489459,-16.6983341539,32.4791766539,0.9965767819,1.6918909962,0.0772776549,2.4184206385,2.3892959853,1.3343584275,
2.9751908591,-16.9877001708,2.4301238368,-16.5248525139,2.2859161188,-16.7040540565,3.0006917359,-16.7169250741,2.8256985654,-16.1433686526,2.9364993027,-16.4886216912,3.1377360785,-17.5082771866,2.6449257489,-16.118405529,3.0882990037,-16.4723296333,2.4781523645,-16.1300385672,2.6357592653,-16.7262568637,2.5924605323,-16.9781839364,2.6622757763,-16.8222822406,2.3598592326,-16.0753135603,32.4716862416,0.9950842356,1.6943221009,0.0777326483,
2.5303942612,-16.9975765217,32.4724352828,0.9954707117,1.6911695924,0.0794078411,2.3468778915,2.3945054725,1.3288356529,,,,,,,,,,,,,,,,,,,,,,,,
2.4794644842,-16.3379891434,32.4806747363,0.9970492765,1.6911210194,0.0721139714,2.3361133293,2.393167551,1.3558952353,,,,,,,,,,,,,,,,,,,,,,,,
2.5143051232,-16.7293474373,32.4746824065,0.9950805012,1.6910609762,0.07771504,2.3727532938,2.3812086994,1.3733895614,,,,,,,,,,,,,,,,,,,,,,,,
2.4444717473,-16.4889072412,32.4739333653,0.9949263948,1.6910357352,0.0750971977,2.3097213183,2.3673900209,1.3610720465,,,,,,,,,,,,,,,,,,,,,,,,
2019-07-31 16:26:08.945772,128,0.7,24,32,9,1,0.01,0.00001,7.154,1,0.001,2,1,1,1,1,1,2,4,3,3, <function zero_MI_privatizer at 0x7f9fc0ed5730>,2.5507563709,-16.572670333,32.3495925216,0.9991980427,1.6926297993,0.0745782274,2.2863371767,2.3426662399,1.3748857712,
2019-07-31 18:49:33.509474, 2019-07-31 18:50:46.209438,128,0.7,24,32,9,4,0.01,0.00001,7.154,0,0.0015,2,1,1,1,1,1,2,4,3,3, <function THEWHOLETHING.<locals>.zero_MI_privatizer at 0x7f93099510d0>, 2019-07-31 18:54:46.526520,128,0.7,24,32,9,1,0.01,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-07-31 19:04:07.648068,128,0.7,24,32,9,1,0.01,0.00001,7.154,0.1,0.001,2,1,1,1,1,1,2,4,3,3, <function zero_MI_privatizer at 0x7fac55c3b0d0>,2.7113648948,-16.6338086488,32.417006232,1.0027236772,1.692884597,0.0756620976,2.2231751625,2.3623691057,1.3576180302,0.1
2019-07-31 19:41:36.645664,128,0.7,24,32,9,1,0.01,0.00001,7.154,0.25,0.001,2,1,1,1,1,1,2,4,3,3, <function zero_MI_privatizer at 0x7f065aa830d0>,2.4741530085,-16.1551661857,32.5390999521,1.0055196697,1.6912181115,0.0771171395,2.2311716987,2.3917534622,1.3215020711,0.25
2019-07-31 19:46:25.518694,128,0.7,24,32,9,1,0.01,0.00001,7.154,0.5,0.001,2,1,1,1,1,1,2,4,3,3, <function zero_MI_privatizer at 0x7f065aa83048>,2.4844500142,-17.1540845971,32.4357322627,1.0098497197,1.6937347755,0.0736530556,2.285041105,2.3991054407,1.3734377809,0.5
2019-07-31 19:50:28.462047,128,0.7,24,32,9,1,0.01,0.00001,7.154,0.75,0.001,2,1,1,1,1,1,2,4,3,3, <function zero_MI_privatizer at 0x7f065aa9ed90>,2.4979596566,-16.0494123348,32.3525886865,1.001146459,1.6936487543,0.0717620636,2.4419459548,2.4071274027,1.3751722795,0.75
2019-07-31 19:54:54.297098,128,0.7,24,32,9,1,0.01,0.00001,7.154,1,0.001,2,1,1,1,1,1,2,4,3,3, <function zero_MI_privatizer at 0x7f065aa93d90>,2.7973543006,-17.3108521639,32.301653883,1.0035855856,1.6942821139,0.07543165,2.2637783638,2.4056606353,1.3419424699,1
2019-07-31 19:59:15.542261,128,0.7,24,32,9,1,0.01,0.00001,7.154,2,0.001,2,1,1,1,1,1,2,4,3,3, <function zero_MI_privatizer at 0x7f065aa83f28>,2.2742226629,-16.1728511755,32.5008988495,0.9976861505,1.6918549789,0.0758113818,2.4088091063,2.3911425101,1.3434236989,2
2019-07-31 20:03:38.310847,128,0.7,24,32,9,1,0.01,0.00001,7.154,3,0.001,2,1,1,1,1,1,2,4,3,3, <function zero_MI_privatizer at 0x7f065aa83158>,2.6867406446,-16.3644101968,32.2761864813,1.0006297467,1.6937288889,0.074669943,2.203639827,2.3990235402,1.3614053699,3
2019-07-31 20:08:02.412187,128,0.7,24,32,9,1,0.01,0.00001,7.154,4,0.001,2,1,1,1,1,1,2,4,3,3, <function zero_MI_privatizer at 0x7f065aa9ed08>,2.9345969841,-17.4578713597,32.4971536433,1.00270292,1.6932039609,0.0729758673,2.3954575588,2.4113100202,1.3204683942,4
2019-07-31 20:12:07.676932,128,0.7,24,32,9,1,0.01,0.00001,7.154,5,0.001,2,1,1,1,1,1,2,4,3,3, <function zero_MI_privatizer at 0x7f065aa9e510>,2.445865483,-17.0111957033,32.4424736337,1.0009171665,1.6939876211,0.0785227008,2.5374644128,2.3840182432,1.3023500232,5
2019-07-31 20:16:30.528330,128,0.7,24,32,9,1,0.01,0.00001,7.154,6,0.001,2,1,1,1,1,1,2,4,3,3, <function zero_MI_privatizer at 0x7f065aa830d0>,2.3999211512,-16.0640179544,32.1383628955,0.9946901153,1.6986707133,0.0758262318,2.4281488591,2.3949715484,1.311640007,6
2019-07-31 20:20:55.052826,128,0.7,24,32,9,1,0.01,0.00001,7.154,7,0.001,2,1,1,1,1,1,2,4,3,3, <function zero_MI_privatizer at 0x7f065aa9e2f0>,2.889102821,-16.079330565,32.3323645733,0.9979003231,1.6947880539,0.0759282233,2.2830692598,2.3816387897,1.3285486764,7
2019-07-31 20:24:37.723069,128,0.7,24,32,9,1,0.01,0.00001,7.154,8,0.001,2,1,1,1,1,1,2,4,3,3, <function zero_MI_privatizer at 0x7f065aa9eae8>,2.5880986185,-16.8160212539,32.4042725312,0.9949935368,1.6938052795,0.0726095451,2.201677718,2.3834711269,1.2907099225,8
2019-07-31 20:29:01.935836,128,0.7,24,32,9,1,0.01,0.00001,7.154,9,0.001,2,1,1,1,1,1,2,4,3,3, <function zero_MI_privatizer at 0x7f065abbc6a8>,2.4824583952,-17.1789158051,32.3630752637,1.003178117,1.6941380368,0.0749589288,2.6901182299,2.3934557373,1.3441217117,9
2019-07-31 20:33:25.612288,128,0.7,24,32,9,1,0.01,0.00001,7.154,10,0.001,2,1,1,1,1,1,2,4,3,3, <function zero_MI_privatizer at 0x7f065abbc620>,2.7114841639,-16.1964217541,32.4409755513,0.9930464207,1.6931517135,0.0773810979,2.4153503264,2.4001529456,1.335089679,10
2019-07-31 20:44:43.155257,128,0.7,24,32,9,1,0.01,0.00001,7.154,0.25,0.001,2,1,1,1,1,1,2,4,3,3, <function zero_MI_privatizer at 0x7fd937b8a0d0>,2.7253756714,-16.7451044493,32.466442953,1.0043864171,1.6918980396,0.074206694,2.2049667995,2.4100383543,1.3501940953,0.25
2019-07-31 20:48:46.744245,128,0.7,24,32,9,1,0.01,0.00001,7.154,0.5,0.001,2,1,1,1,1,1,2,4,3,3, <function zero_MI_privatizer at 0x7fd937b8a048>,2.9171262827,-16.8510306672,32.4881651486,1.0023442039,1.6939203959,0.0732784013,2.111613501,2.396814998,1.3746713582,0.5
2019-07-31 20:51:57.368925,128,0.7,24,32,9,1,0.01,0.00001,7.154,0.75,0.001,2,1,1,1,1,1,2,4,3,3, <function zero_MI_privatizer at 0x7fd937ba5d90>,2.8981190778,-17.06857805,32.3046500479,1.0044942711,1.6936467059,0.0732535754,2.2520853773,2.4016904447,1.3917462211,0.75
2019-07-31 20:55:46.542768,128,0.7,24,32,9,1,0.01,0.00001,7.154,1,0.001,2,1,1,1,1,1,2,4,3,3, <function zero_MI_privatizer at 0x7fd937b87d90>,2.7782693136,-16.1919757531,32.5608221477,0.9964608291,1.6918367259,0.0794046341,2.2199860257,2.3935319049,1.3336454338,1
2019-07-31 20:59:47.370764,128,0.7,24,32,9,1,0.01,0.00001,7.154,2,0.001,2,1,1,1,1,1,2,4,3,3, <function zero_MI_privatizer at 0x7fd937b8af28>,2.5883884674,-16.510526509,32.5525826942,0.9985505048,1.6953380305,0.0736064662,2.1754240642,2.3986146638,1.4061638603,2
2019-07-31 21:04:08.504126,128,0.7,24,32,9,1,0.01,0.00001,7.154,3,0.001,2,1,1,1,1,1,2,4,3,3, <function zero_MI_privatizer at 0x7fd937b8a158>,2.489243295,-15.9961939926,32.6274868169,1.0027445592,1.6923566993,0.0763893929,2.3573128767,2.3976387912,1.3517389928,3
2019-07-31 21:08:32.785480,128,0.7,24,32,9,1,0.01,0.00001,7.154,4,0.001,2,1,1,1,1,1,2,4,3,3, <function zero_MI_privatizer at 0x7fd937ba5d08>,2.8954287534,-16.7972599991,32.1907957814,1.0063986088,1.6943888825,0.077626338,2.3582116268,2.385202932,1.3392300043,4
2019-07-31 21:12:56.030118,128,0.7,24,32,9,1,0.01,0.00001,7.154,5,0.001,2,1,1,1,1,1,2,4,3,3, <function zero_MI_privatizer at 0x7fd937ba5510>,2.7645264963,-16.8686858378,32.3885426654,1.0023980003,1.6934967314,0.0777601981,2.474501042,2.388525847,1.3609713941,5
2019-07-31 21:17:18.857843,128,0.7,24,32,9,1,0.01,0.00001,7.154,6,0.001,2,1,1,1,1,1,2,4,3,3, <function zero_MI_privatizer at 0x7fd937b8a0d0>,2.4565133591,-17.0417986925,32.5802972196,1.0092852344,1.6932177558,0.0723734618,2.3992687125,2.4097536281,1.3451198091,6
2019-07-31 21:21:38.102520,128,0.7,24,32,9,1,0.01,0.00001,7.154,7,0.001,2,1,1,1,1,1,2,4,3,3, <function zero_MI_privatizer at 0x7fd937ba52f0>,2.4329475061,-16.092887256,32.3286193672,0.9982180746,1.6942688842,0.0749720675,2.5062150297,2.3870317626,1.3335152879,7
2019-07-31 21:25:28.578079,128,0.7,24,32,9,1,0.01,0.00001,7.154,8,0.001,2,1,1,1,1,1,2,4,3,3, <function zero_MI_privatizer at 0x7fd937ba5ae8>,2.8215417508,-17.5086542896,32.7226150527,0.9989569522,1.6899672553,0.0744089391,2.4207282283,2.3931782473,1.3131057871,8
2019-07-31 21:29:54.492175,128,0.7,24,32,9,1,0.01,0.00001,7.154,9,0.001,2,1,1,1,1,1,2,4,3,3, <function zero_MI_privatizer at 0x7fd937cfd6a8>,2.816092545,-16.8046857047,32.5346057047,1.0072067374,1.6933288727,0.077200792,2.4281442351,2.4090947366,1.3966543137,9
2019-07-31 21:34:14.343029,128,0.7,24,32,9,1,0.01,0.00001,7.154,10,0.001,2,1,1,1,1,1,2,4,3,3, <function zero_MI_privatizer at 0x7fd937cfd620>,2.9603962068,-17.4650291055,32.5271152924,0.9953523298,1.6942154467,0.0754262483,2.4719180845,2.3812366296,1.3394589301,10
2019-08-01 01:05:29.732825,128,0.7,24,32,9,1,0.01,0.00001,7.154,0.15,0.001,2,1,1,1,1,1,2,4,3,3, <function zero_MI_privatizer at 0x7f23781970d0>,2.4978154673,-16.6457873764,32.5615711889,1.0051136389,1.6905035703,0.0750909532,2.0051594373,2.3650031786,1.4268336529,
2019-08-01 01:17:31.255424,128,0.7,24,32,9,1,0.01,0.00001,7.154,0.25,0.001,2,1,1,1,1,1,2,4,3,3, <function zero_MI_privatizer at 0x7f2378197048>,2.8384695001,-18.0763985344,32.4274928092,0.9978001851,1.6945135283,0.076905817,2.1978794106,2.3972066769,1.3322105517,
2019-08-01 01:22:23.095816,128,0.7,24,32,9,1,0.01,0.00001,7.154,0.5,0.001,2,1,1,1,1,1,2,4,3,3, <function zero_MI_privatizer at 0x7f23781b2d90>,2.6143375851,-17.3409192762,32.4447207574,0.9961746239,1.6941510536,0.0738211609,2.2171127837,2.3904555633,1.3313936287,
2019-08-01 01:26:50.569649,128,0.7,24,32,9,1,0.01,0.00001,7.154,0.75,0.001,2,1,1,1,1,1,2,4,3,3, <function zero_MI_privatizer at 0x7f2378194d90>,2.8601559005,-17.327626338,32.5443432407,1.0014062942,1.6935947242,0.0781293166,2.2948844647,2.3986674489,1.3488008786,
2019-08-01 01:31:04.614300,128,0.7,24,32,9,1,0.01,0.00001,7.154,1,0.001,2,1,1,1,1,1,2,4,3,3, <function zero_MI_privatizer at 0x7f2378197f28>,2.5215986431,-16.3415019902,32.5301114573,0.9998856839,1.6929974886,0.0756845126,2.4868645892,2.3982709522,1.3448702848,
2019-08-01 01:35:33.798904,128,0.7,24,32,9,1,0.01,0.00001,7.154,2,0.001,2,1,1,1,1,1,2,4,3,3, <function zero_MI_privatizer at 0x7f2378197158>,2.9106902175,-16.5197252972,32.3877936242,1.000443711,1.6944922404,0.0734836756,2.3986225307,2.3858716438,1.3440145052,
2019-08-01 01:39:54.325230,128,0.7,24,32,9,1,0.01,0.00001,7.154,3,0.001,2,1,1,1,1,1,2,4,3,3, <function zero_MI_privatizer at 0x7f23781b2d08>,2.7245155482,-16.1279699339,32.5450922819,1.0014521324,1.6946560651,0.0750275394,2.7525947508,2.3770679204,1.3959581735,
2019-08-01 01:44:17.164969,128,0.7,24,32,9,1,0.01,0.00001,7.154,4,0.001,2,1,1,1,1,1,2,4,3,3, <function zero_MI_privatizer at 0x7f23781b2510>,2.6987767124,-16.7464575788,32.4979026846,0.9929774588,1.6923004231,0.0792155422,2.4219034207,2.3912906037,1.2896280261,
2019-08-01 01:48:50.873537,128,0.7,24,32,9,1,0.01,0.00001,7.154,5,0.001,2,1,1,1,1,1,2,4,3,3, <function zero_MI_privatizer at 0x7f23781970d0>,2.811854441,-16.4877804232,32.4200023969,0.9973026881,1.6950777745,0.0753235155,2.3379672486,2.3724908927,1.3646346739,
2019-08-01 09:09:32.901484, 128, 0.7, 24, 32, 9, 1, 0.01, 1e-05, 7.154, 1.0, 0.001, 2, 1, 1, 1, 1, 1, 2, 4, 3, 3, <function zero_MI_privatizer at 0x7f269b7960d0>, 2.869959442664455, -16.23312948058995, 32.55482981783317, 0.9988661291348955, 1.6939043632895656, 0.07416572331056649, 2.168487517021226, 2.3446349991725772, 1.4015380625299616
2019-08-01 09:21:54.938101, 128, 0.7, 24, 32, 9, 1, 0.01, 1e-05, 7.154, 1.0, 0.001, 2, 1, 1, 1, 1, 1, 2, 4, 3, 3, <function zero_MI_privatizer at 0x7f269b796048>, 2.5701860744223497, -17.099572507366265, 32.248471955896456, 1.0077894332187418, 1.693430619610729, 0.07379948551215629, 2.2697196585108976, 2.4028310008492224, 1.3651945821848035
2019-08-01 09:26:25.918700, 128, 0.7, 24, 32, 9, 1, 0.01, 1e-05, 7.154, 1.0, 0.001, 2, 1, 1, 1, 1, 1, 2, 4, 3, 3, <function zero_MI_privatizer at 0x7f269b7b1d90>, 2.7927956956324023, -16.63999430290469, 32.28592401725791, 1.0072137692102832, 1.6951796554267449, 0.07786338436583182, 2.313964484863525, 2.388312844463562, 1.3624488779362416
2019-08-01 09:30:55.848814, 128, 0.7, 24, 32, 9, 1, 0.01, 1e-05, 7.154, 1.0, 0.001, 2, 1, 1, 1, 1, 1, 2, 4, 3, 3, <function zero_MI_privatizer at 0x7f269b7a6d90>, 2.8459423294788397, -16.98256613517247, 32.51662871524449, 0.9964942902659789, 1.6940215817500375, 0.07785948526141942, 2.2161892206058864, 2.402516122065747, 1.3519075271152925
2019-08-01 09:35:22.156125, 128, 0.7, 24, 32, 9, 1, 0.01, 1e-05, 7.154, 1.0, 0.001, 2, 1, 1, 1, 1, 1, 2, 4, 3, 3, <function zero_MI_privatizer at 0x7f269b796f28>, 2.9861823251483077, -16.85507221655333, 32.466442953020135, 1.010475540853815, 1.6929239207869409, 0.07678397327236909, 2.148653444329826, 2.3952734854707565, 1.3552491872902686
2019-08-01 09:39:42.943829, 128, 0.7, 24, 32, 9, 1, 0.01, 1e-05, 7.154, 1.0, 0.001, 2, 1, 1, 1, 1, 1, 2, 4, 3, 3, <function zero_MI_privatizer at 0x7f269b796158>, 2.6181606433148485, -16.44595074177021, 32.49715364333653, 0.9981280778098515, 1.6933487215086378, 0.07815414835337306, 2.5408783367414207, 2.3868873827074535, 1.3784572934144295
2019-08-01 09:43:40.114915, 128, 0.7, 24, 32, 9, 1, 0.01, 1e-05, 7.154, 1.0, 0.001, 2, 1, 1, 1, 1, 1, 2, 4, 3, 3, <function zero_MI_privatizer at 0x7f269b7b1d08>, 2.416767137916983, -15.948561200310325, 32.473184324065194, 0.9971568833036848, 1.69275892588231, 0.07656270791260766, 2.286086192899037, 2.3965700520880815, 1.3347694638362895
2019-08-01 09:47:59.923019, 128, 0.7, 24, 32, 9, 1, 0.01, 1e-05, 7.154, 1.0, 0.001, 2, 1, 1, 1, 1, 1, 2, 4, 3, 3, <function zero_MI_privatizer at 0x7f269b7b1510>, 2.8903803559830976, -16.79795772356898, 32.42075143815916, 1.010162484601245, 1.694740212982583, 0.07416715773582826, 2.280504425169891, 2.3850215492410083, 1.3589012314237776
2019-08-01 09:51:45.751313, 128, 0.7, 24, 32, 9, 1, 0.01, 1e-05, 7.154, 1.0, 0.001, 2, 1, 1, 1, 1, 1, 2, 4, 3, 3, <function zero_MI_privatizer at 0x7f269b7960d0>, 2.7039447092017013, -16.67243239228683, 32.55183365292426, 1.0019890953730135, 1.6910165636642638, 0.07122979205324159, 2.4723578590382154, 2.397798026684312, 1.3642086566694631
2019-08-01 09:55:39.793673, 128, 0.7, 24, 32, 9, 1, 0.01, 1e-05, 7.154, 1.0, 0.001, 2, 1, 1, 1, 1, 1, 2, 4, 3, 3, <function zero_MI_privatizer at 0x7f269b7b12f0>, 2.882189389116419, -17.495041719798287, 32.41700623202301, 0.9993434663484405, 1.6938383350270436, 0.07687298528680606, 2.3609455815034055, 2.399576185678306, 1.3341955109959251
2019-08-01 09:59:59.457063, 128, 0.7, 24, 32, 9, 1, 0.01, 1e-05, 7.154, 1.0, 0.001, 2, 1, 1, 1, 1, 1, 2, 4, 3, 3, <function zero_MI_privatizer at 0x7f269b7b1ae8>, 2.5493303110599554, -17.47903556027604, 32.33760786193672, 0.9933685688967273, 1.695968587972065, 0.07619061031629808, 2.2347382062175623, 2.402213558776994, 1.2875873569331255
2019-08-01 10:04:17.413366, 128, 0.7, 24, 32, 9, 1, 0.01, 1e-05, 7.154, 1.0, 0.001, 2, 1, 1, 1, 1, 1, 2, 4, 3, 3, <function zero_MI_privatizer at 0x7f269b9096a8>, 2.949943604918388, -16.128051972733218, 32.68965723873442, 0.9982699239753777, 1.690588725945803, 0.07212205676824772, 2.345408438555056, 2.386164183805261, 1.437012186900767
2019-08-01 10:08:53.228365, 128, 0.7, 24, 32, 9, 1, 0.01, 1e-05, 7.154, 1.0, 0.001, 2, 1, 1, 1, 1, 1, 2, 4, 3, 3, <function zero_MI_privatizer at 0x7f269b909620>, 2.7544442168479835, -16.818221595942767, 32.33910594439118, 1.002401821607378, 1.693192623421181, 0.07758484030010837, 2.5120875454974922, 2.389136488615324, 1.3250019662332215
2019-08-01 10:13:22.153437, 128, 0.7, 24, 32, 9, 1, 0.01, 1e-05, 7.154, 1.0, 0.001, 2, 1, 1, 1, 1, 1, 2, 4, 3, 3, <function zero_MI_privatizer at 0x7f269b909488>, 2.9810587665766737, -16.98269844769277, 32.417755273250236, 1.0109479190664785, 1.6941281630869975, 0.07214298261300163, 2.2380114387065597, 2.4120525376569, 1.3770369239872962
2019-08-01 12:49:41.629810, 128, 0.7, 24, 32, 9, 1, 0.01, 1e-05, 7.154, 1.0, 0.001, 2, 1, 1, 1, 1, 1, 2, 4, 3, 3, <function zero_MI_privatizer at 0x7fe2a02140d0>, 2.7144864723028577, -16.443920308891833, 32.441724592521574, 0.992618338715137, 1.6937502831524756, 0.07511001877142623, 2.348634267099165, 2.356966641261582, 1.377668927522771
2019-08-01 13:02:40.883598, 128, 0.7, 24, 32, 9, 1, 0.01, 1e-05, 7.154, 1.0, 0.001, 2, 1, 1, 1, 1, 1, 2, 4, 3, 3, <function zero_MI_privatizer at 0x7fe2a0214048>, 2.853203796195549, -16.640929491473376, 32.41401006711409, 0.9975172298262708, 1.6952882951652675, 0.07222846854140802, 2.2190387029741108, 2.382348002432121, 1.3314259310582455
2019-08-01 13:07:24.630748, 128, 0.7, 24, 32, 9, 1, 0.01, 1e-05, 7.154, 1.0, 0.001, 2, 1, 1, 1, 1, 1, 2, 4, 3, 3, <function zero_MI_privatizer at 0x7fe2a01fdd90>, 2.5783846101813124, -16.170644105666153, 32.523370086289546, 1.0043973852547605, 1.691501468347069, 0.07522142630535386, 2.228482980890576, 2.4004160954286724, 1.3297817855644776
2019-08-01 13:11:39.334046, 128, 0.7, 24, 32, 9, 1, 0.01, 1e-05, 7.154, 1.0, 0.001, 2, 1, 1, 1, 1, 1, 2, 4, 3, 3, <function zero_MI_privatizer at 0x7fe2a0219d90>, 2.904623052757411, -16.80507919168664, 32.572057766059444, 0.9938732717680014, 1.6923894243480142, 0.08210808287413532, 2.239858111156952, 2.3870577424901946, 1.3464320357442474
